304,12,工商管理类,第1次填报,649,649,前100名,1
305,01,中国语言文学类,第1次填报,622,613,148,3
305,10,新闻传播学类,第1次填报,619,617,108,3
305,21,社会科学试验班(信息管理类),第1次填报,617,616,122,2
305,24,经济学类,第1次填报,625,624,前100名,2
305,26,工商管理类,第1次填报,622,621,前100名,2
305,28,法学,第1次填报,624,623,前100名,2
305,31,公共管理类,第1次填报,616,606,225,2
305,34,社会学类,第1次填报,610,609,193,2
306,01,中国语言文学类,第1次填报,564,564,1614,2
306,09,工商管理类,第1次填报,580,559,1900,4
306,0A,经济学类,第1次填报,565,563,1666,3
306,16,应用心理学（师范类）,第1次填报,559,542,3031,2
308,16,经济学类(含荷兰格罗宁根大学双学位项目),第1次填报,641,638,前100名,3
309,11,新闻传播学类,第1次填报,621,612,160,2
309,45,英语,第1次填报,615,611,171,3
309,46,日语,第1次填报,609,609,193,2
309,47,法学,第1次填报,618,614,141,2
309,48,政治学与行政学,第1次填报,611,609,193,3
309,50,人文科学试验班,第1次填报,620,613,148,3
310,17,法学,第1次填报,629,629,前100名,1
312,A0,金融学类(经济管理类),第1次填报,602,596,417,6
312,A1,法学类,第1次填报,602,579,918,4
312,A2,中国语言文学类,第1次填报,602,581,838,6
312,A3,外国语言文学类,第1次填报,599,595,441,4
313,02,金融学,第1次填报,598,587,657,2
313,07,工商管理,第1次填报,588,587,657,2
313,10,人力资源管理,第1次填报,587,587,657,1
313,15,法学,第1次填报,591,589,581,2
313,19,汉语言文学,第1次填报,589,586,686,2
313,21,新闻学,第1次填报,590,588,616,3
313,22,朝鲜语,第1次填报,585,579,918,2
313,26,英语,第1次填报,587,579,918,2
313,27,英语(英德双语),第1次填报,587,587,657,2
313,30,英语(英俄双语),第1次填报,587,585,717,2
315,21,汉语言文学,第1次填报,612,612,160,1
315,30,金融学类,第1次填报,606,606,225,1
315,32,工商管理类,第1次填报,602,602,292,1
315,39,历史学,第1次填报,579,579,918,1
315,42,思想政治教育,第1次填报,608,608,207,1
317,01,中国语言文学类(含国家文科基地班),第1次填报,592,589,581,2
317,06,历史学,第1次填报,585,585,717,2
317,0D,行政管理,第1次填报,584,582,808,2
317,0J,翻译(双外语),第1次填报,599,596,417,2
317,1J,国际经济与贸易,第1次填报,585,584,753,2
317,1Y,法学,第1次填报,588,587,657,2
321,AD,思想政治教育(非公费师范)（师范类）,第1次填报,578,578,959,1
321,B1,教育学类(非公费师范),第1次填报,589,589,581,1
321,B3,汉语言文学(非公费师范),第1次填报,592,588,616,2
321,C1,法学,第1次填报,585,585,717,1
321,C3,政治学类(入学一年后按成绩志愿分专业培养),
321,C6,旅游管理,第1次填报,575,575,1095,1
321,D1,英语(非公费师范),第1次填报,587,587,657,1
321,E7,新闻传播学类(入学一年半后按成绩志愿分专业培养),第1次填报,580,580,873,1
327,01,中国语言文学类,第1次填报,599,588,616,3
327,03,新闻传播学类,第1次填报,589,589,581,1
327,04,社会学类,第1次填报,587,587,657,1
327,08,图书情报与档案管理类,第1次填报,585,585,717,1
327,0E,行政管理,第1次填报,583,583,786,1
327,0N,财政学,第1次填报,585,585,717,1
327,0W,法学,第1次填报,590,590,553,1
327,0Z,英语（师范类）,第1次填报,566,566,1503,1
327,10,俄语,第1次填报,588,588,616,1
328,81,社会学类,第1次填报,589,588,616,2
338,11,体育经济与管理,第1次填报,581,575,1095,2
338,12,体育经济与管理(冰雪产业和冬季项目管理方向),第1次填报,577,571,1249,2
338,13,公共事业管理(体育管理),第1次填报,573,570,1300,2
