430,60,英语,第1次填报,479,479,9452,1
431,16,电子商务,第1次填报,428,416,18033,2
431,18,会计学,第1次填报,442,404,19805,8
431,19,物流管理,第1次填报,415,408,19224,5
431,20,工商管理,第1次填报,419,413,18490,2
431,21,市场营销,第1次填报,408,402,20113,11
431,22,劳动与社会保障,第1次填报,421,401,20272,16
431,23,社会工作,第1次填报,408,401,20272,8
431,24,英语,第1次填报,478,409,19086,7
431,25,日语,第1次填报,427,410,18938,7
432,22,工商管理类(中外合作办学),第1次填报,468,468,10925,2
432,23,工商管理类(中外合作办学),第1次填报,463,449,13471,3
437,01,建筑学,
437,22,会计学,第1次填报,410,409,19086,2
437,24,工商管理,第1次填报,405,404,19805,2
437,25,人力资源管理,第1次填报,405,402,20113,4
438,30,俄语,第1次填报,497,493,7746,2
446,02,金融学,第1次填报,425,414,18337,3
446,03,法学,第1次填报,438,429,16229,2
446,08,财务管理,第1次填报,426,426,16652,1
446,12,人力资源管理,第1次填报,427,410,18938,2
447,12,法学,第1次填报,513,511,5862,2
447,13,政治学与行政学,第1次填报,484,480,9317,2
447,15,会计学,第1次填报,506,506,6389,1
447,18,编辑出版学,第1次填报,503,493,7746,2
447,19,广告学,第1次填报,491,491,8006,1
447,20,汉语言文学,第1次填报,512,489,8249,2
447,21,日语,第1次填报,487,483,8949,2
447,22,朝鲜语,第1次填报,477,469,10790,2
447,23,商务英语,第1次填报,506,502,6783,2
447,24,翻译,第1次填报,486,486,8600,1
447,50,行政管理,第1次填报,495,495,7522,1
447,53,社会工作,第1次填报,494,491,8006,2
447,B0,经济与贸易类(中外合作办学),第1次填报,510,482,9064,2
447,B1,工商管理类(中外合作办学),第1次填报,478,471,10527,3
447,B3,工商管理类(中外合作办学),第1次填报,477,467,11059,3
447,B4,金融学类(中外合作办学),第1次填报,482,467,11059,2
447,B5,旅游管理类(中外合作办学),
449,04,金融学,第1次填报,413,406,19528,2
449,0A,法学,第1次填报,435,405,19649,3
449,27,工商管理,第1次填报,411,411,18766,1
449,29,会计学,第1次填报,435,423,17084,2
449,2G,电子商务,第1次填报,406,404,19805,2
451,17,工程管理,第1次填报,401,399,20523,2
